,open,high,low,close,volume
0,324.4,325.25,324.4,325.35,0
1,324.4,325.25,324.4,325.35,0
2,324.4,325.25,324.4,325.35,0
3,324.4,325.25,324.4,325.35,0
4,324.4,325.25,324.4,325.35,0
5,324.4,325.25,324.4,325.35,0
6,325.25,325.5,324.8,324.65,0
7,324.4,325.25,324.4,325.35,0
8,325.25,325.5,324.8,324.65,0
9,324.4,325.25,324.4,325.35,0
10,325.25,325.5,324.8,324.65,0
11,324.4,325.25,324.4,325.35,0
12,325.25,325.5,324.8,324.65,0
13,324.4,325.25,324.4,325.35,0
14,325.25,325.5,324.8,324.65,0
15,324.4,325.5,324.4,324.95,0
16,324.4,325.25,324.4,325.35,0
17,325.25,325.5,324.8,324.65,0
18,324.65,324.9,324.65,324.95,0
19,324.4,325.5,324.4,324.95,0
20,324.4,325.25,324.4,325.35,0
21,325.25,325.5,324.8,324.65,0
22,324.65,324.9,324.65,324.95,0
23,324.4,325.5,324.4,324.95,0
24,324.4,325.25,324.4,325.35,0
25,325.25,325.5,324.8,324.65,0
26,324.65,324.9,324.65,324.95,0
27,324.4,325.5,324.4,324.95,0
28,324.4,325.25,324.4,325.35,0
29,325.25,325.5,324.8,324.65,0
30,324.65,324.9,324.65,324.95,0
31,324.4,325.5,324.4,324.95,0
32,324.4,325.25,324.4,325.35,0
33,325.25,325.5,324.8,324.65,0
34,324.65,324.9,324.65,324.95,0
35,324.4,325.5,324.4,324.95,0
36,324.4,325.25,324.4,325.35,0
37,325.25,325.5,324.8,324.65,0
38,324.65,324.9,324.65,324.95,0
39,324.9,325.0,323.4,323.6,0
40,324.4,325.5,324.4,324.95,0
41,324.4,325.25,324.4,325.35,0
42,325.25,325.5,324.8,324.65,0
43,324.65,324.9,324.65,324.95,0
44,324.9,325.0,323.4,323.6,0
45,324.4,325.5,324.4,324.95,0
46,324.4,325.25,324.4,325.35,0
47,325.25,325.5,324.8,324.65,0
48,324.65,324.9,324.65,324.95,0
49,324.9,325.0,323.4,323.6,0
50,324.4,325.5,324.4,324.95,0
51,324.4,325.25,324.4,325.35,0
52,325.25,325.5,324.8,324.65,0
53,324.65,324.9,324.65,324.95,0
54,324.9,325.0,323.4,323.6,0
55,324.4,325.5,324.4,324.95,0
56,324.4,325.25,324.4,325.35,0
57,325.25,325.5,324.8,324.65,0
58,324.65,324.9,324.65,324.95,0
59,324.9,325.0,323.4,323.6,0
60,324.4,325.5,324.4,324.95,0
61,324.4,325.25,324.4,325.35,0
62,325.25,325.5,324.8,324.65,0
63,324.65,324.9,324.65,324.95,0
64,324.9,325.0,323.4,323.6,0
65,323.5,324.0,323.4,324.0,0
66,324.4,325.5,324.4,324.95,0
67,324.4,325.25,324.4,325.35,0
68,325.25,325.5,324.8,324.65,0
69,324.65,324.9,324.65,324.95,0
70,324.9,325.0,323.4,323.6,0
71,323.5,324.0,323.4,324.0,0
72,324.4,325.5,324.4,324.95,0
73,324.4,325.25,324.4,325.35,0
74,325.25,325.5,324.8,324.65,0
75,324.65,324.9,324.65,324.95,0
76,324.9,325.0,323.4,323.6,0
77,323.5,324.0,323.4,324.0,0
78,324.4,325.5,324.4,324.95,0
79,324.4,325.25,324.4,325.35,0
80,325.25,325.5,324.8,324.65,0
81,324.65,324.9,324.65,324.95,0
82,324.9,325.0,323.4,323.6,0
83,323.5,324.0,323.4,324.0,0
84,324.4,325.5,324.4,324.95,0
85,324.4,325.25,324.4,325.35,0
86,325.25,325.5,324.8,324.65,0
87,324.65,324.9,324.65,324.95,0
88,324.9,325.0,323.4,323.6,0
89,323.5,324.0,323.4,324.0,0
90,324.4,325.5,324.4,324.95,0
91,324.9,325.0,323.4,324.4,0
92,324.4,325.25,324.4,325.35,0
93,325.25,325.5,324.8,324.65,0
94,324.65,324.9,324.65,324.95,0
95,324.9,325.0,323.4,323.6,0
96,323.5,324.0,323.4,324.0,0
97,324.0,324.5,323.9,324.4,0
98,324.4,325.5,324.4,324.95,0
99,324.9,325.0,323.4,324.4,0
100,324.4,325.25,324.4,325.35,0
101,325.25,325.5,324.8,324.65,0
102,324.65,324.9,324.65,324.95,0
103,324.9,325.0,323.4,323.6,0
104,323.5,324.0,323.4,324.0,0
105,324.0,324.5,323.9,324.4,0
106,324.4,325.5,324.4,324.95,0
107,324.9,325.0,323.4,324.4,0
108,324.4,325.25,324.4,325.35,0
109,325.25,325.5,324.8,324.65,0
110,324.65,324.9,324.65,324.95,0
111,324.9,325.0,323.4,323.6,0
112,323.5,324.0,323.4,324.0,0
113,324.0,324.5,323.9,324.4,0
114,324.4,325.5,324.4,324.95,0
115,324.9,325.0,323.4,324.4,0
116,324.4,325.25,324.4,325.35,0
117,325.25,325.5,324.8,324.65,0
118,324.65,324.9,324.65,324.95,0
119,324.9,325.0,323.4,323.6,0
120,323.5,324.0,323.4,324.0,0
121,324.0,324.5,323.9,324.4,0
122,324.4,325.5,324.4,324.95,0
123,324.9,325.0,323.4,324.4,0
124,324.4,325.25,324.4,325.35,0
125,325.25,325.5,324.8,324.65,0
126,324.65,324.9,324.65,324.95,0
127,324.9,325.0,323.4,323.6,0
128,323.5,324.0,323.4,324.0,0
129,324.0,324.5,323.9,324.4,0
130,324.4,325.5,324.4,324.95,0
131,324.9,325.0,323.4,324.4,0
132,324.4,325.25,324.4,325.35,0
133,325.25,325.5,324.8,324.65,0
134,324.65,324.9,324.65,324.95,0
135,324.9,325.0,323.4,323.6,0
136,323.5,324.0,323.4,324.0,0
137,324.0,324.5,323.9,324.4,0
138,324.4,324.4,324.0,324.0,0
139,324.4,325.5,324.4,324.95,0
140,324.9,325.0,323.4,324.4,0
141,324.4,325.25,324.4,325.35,0
142,325.25,325.5,324.8,324.65,0
143,324.65,324.9,324.65,324.95,0
144,324.9,325.0,323.4,323.6,0
145,323.5,324.0,323.4,324.0,0
146,324.0,324.5,323.9,324.4,0
147,324.4,324.4,324.0,324.0,0
148,324.4,325.5,324.4,324.95,0
149,324.9,325.0,323.4,324.4,0
150,324.4,325.25,324.4,325.35,0
151,325.25,325.5,324.8,324.65,0
152,324.65,324.9,324.65,324.95,0
153,324.9,325.0,323.4,323.6,0
154,323.5,324.0,323.4,324.0,0
155,324.0,324.5,323.9,324.4,0
156,324.4,324.4,324.0,324.0,0
157,324.4,325.5,324.4,324.95,0
158,324.9,325.0,323.4,324.4,0
159,324.4,325.25,324.4,325.35,0
160,325.25,325.5,324.8,324.65,0
161,324.65,324.9,324.65,324.95,0
162,324.9,325.0,323.4,323.6,0
163,323.5,324.0,323.4,324.0,0
164,324.0,324.5,323.9,324.4,0
165,324.4,324.4,324.0,324.0,0
166,324.4,325.5,324.4,324.95,0
167,324.9,325.0,323.4,324.4,0
168,324.4,325.25,324.4,325.35,0
169,325.25,325.5,324.8,324.65,0
170,324.65,324.9,324.65,324.95,0
171,324.9,325.0,323.4,323.6,0
172,323.5,324.0,323.4,324.0,0
173,324.0,324.5,323.9,324.4,0
174,324.4,324.4,324.0,324.0,0
175,324.4,325.5,324.4,324.95,0
176,324.9,325.0,323.4,324.4,0
177,324.4,325.25,324.4,325.35,0
178,325.25,325.5,324.8,324.65,0
179,324.65,324.9,324.65,324.95,0
180,324.9,325.0,323.4,323.6,0
181,323.5,324.0,323.4,324.0,0
182,324.0,324.5,323.9,324.4,0
183,324.4,324.4,324.0,324.0,0
184,324.2,324.2,323.8,323.75,0
185,324.4,325.5,324.4,324.95,0
186,324.9,325.0,323.4,324.4,0
187,324.4,325.25,324.4,325.35,0
188,325.25,325.5,324.8,324.65,0
189,324.65,324.9,324.65,324.95,0
190,324.9,325.0,323.4,323.6,0
191,323.5,324.0,323.4,324.0,0
192,324.0,324.5,323.9,324.4,0
193,324.4,324.4,324.0,324.0,0
194,324.2,324.2,323.8,323.75,0
195,324.4,325.5,324.4,324.95,0
196,324.9,325.0,323.4,324.4,0
197,324.4,325.25,324.4,325.35,0
198,325.25,325.5,324.8,324.65,0
199,324.65,324.9,324.65,324.95,0
200,324.9,325.0,323.4,323.6,0
201,323.5,324.0,323.4,324.0,0
202,324.0,324.5,323.9,324.4,0
203,324.4,324.4,324.0,324.0,0
204,324.2,324.2,323.8,323.75,0
205,324.4,325.5,324.4,324.95,0
206,324.9,325.0,323.4,324.4,0
207,324.4,325.25,324.4,325.35,0
208,325.25,325.5,324.8,324.65,0
209,324.65,324.9,324.65,324.95,0
210,324.9,325.0,323.4,323.6,0
211,323.5,324.0,323.4,324.0,0
212,324.0,324.5,323.9,324.4,0
213,324.4,324.4,324.0,324.0,0
214,324.2,324.2,323.8,323.75,0
215,324.4,325.5,324.4,324.95,0
216,324.9,325.0,323.4,324.4,0
217,324.4,325.25,324.4,325.35,0
218,325.25,325.5,324.8,324.65,0
219,324.65,324.9,324.65,324.95,0
220,324.9,325.0,323.4,323.6,0
221,323.5,324.0,323.4,324.0,0
222,324.0,324.5,323.9,324.4,0
223,324.4,324.4,324.0,324.0,0
224,324.2,324.2,323.8,323.75,0
225,324.4,325.5,324.4,324.95,0
226,324.9,325.0,323.4,324.4,0
227,324.4,324.4,323.55,323.65,0
228,324.4,325.25,324.4,325.35,0
229,325.25,325.5,324.8,324.65,0
230,324.65,324.9,324.65,324.95,0
231,324.9,325.0,323.4,323.6,0
232,323.5,324.0,323.4,324.0,0
233,324.0,324.5,323.9,324.4,0
234,324.4,324.4,324.0,324.0,0
235,324.2,324.2,323.8,323.75,0
236,323.9,324.0,323.55,323.65,0
237,324.4,325.5,324.4,324.95,0
238,324.9,325.0,323.4,324.4,0
239,324.4,324.4,323.55,323.65,0
240,324.4,325.25,324.4,325.35,0
241,325.25,325.5,324.8,324.65,0
242,324.65,324.9,324.65,324.95,0
243,324.9,325.0,323.4,323.6,0
244,323.5,324.0,323.4,324.0,0
245,324.0,324.5,323.9,324.4,0
246,324.4,324.4,324.0,324.0,0
247,324.2,324.2,323.8,323.75,0
248,323.9,324.0,323.55,323.65,0
249,324.4,325.5,324.4,324.95,0
250,324.9,325.0,323.4,324.4,0
251,324.4,324.4,323.55,323.65,0
252,324.4,325.25,324.4,325.35,0
253,325.25,325.5,324.8,324.65,0
254,324.65,324.9,324.65,324.95,0
255,324.9,325.0,323.4,323.6,0
256,323.5,324.0,323.4,324.0,0
257,324.0,324.5,323.9,324.4,0
258,324.4,324.4,324.0,324.0,0
259,324.2,324.2,323.8,323.75,0
260,323.9,324.0,323.55,323.65,0
261,324.4,325.5,324.4,324.95,0
262,324.9,325.0,323.4,324.4,0
263,324.4,324.4,323.55,323.65,0
264,324.4,325.25,324.4,325.35,0
265,325.25,325.5,324.8,324.65,0
266,324.65,324.9,324.65,324.95,0
267,324.9,325.0,323.4,323.6,0
268,323.5,324.0,323.4,324.0,0
269,324.0,324.5,323.9,324.4,0
270,324.4,324.4,324.0,324.0,0
271,324.2,324.2,323.8,323.75,0
272,323.9,324.0,323.55,323.65,0
273,324.4,325.5,324.4,324.95,0
274,324.9,325.0,323.4,324.4,0
275,324.4,324.4,323.55,323.65,0
276,324.4,325.25,324.4,325.35,0
277,325.25,325.5,324.8,324.65,0
278,324.65,324.9,324.65,324.95,0
279,324.9,325.0,323.4,323.6,0
280,323.5,324.0,323.4,324.0,0
281,324.0,324.5,323.9,324.4,0
282,324.4,324.4,324.0,324.0,0
283,324.2,324.2,323.8,323.75,0
284,323.9,324.0,323.55,323.65,0
285,324.4,325.5,324.4,324.95,0
286,324.9,325.0,323.4,324.4,0
287,324.4,324.4,323.55,323.65,0
288,324.4,325.25,324.4,325.35,0
289,325.25,325.5,324.8,324.65,0
290,324.65,324.9,324.65,324.95,0
291,324.9,325.0,323.4,323.6,0
292,323.5,324.0,323.4,324.0,0
293,324.0,324.5,323.9,324.4,0
294,324.4,324.4,324.0,324.0,0
295,324.2,324.2,323.8,323.75,0
296,323.9,324.0,323.55,323.65,0
297,323.9,323.9,322.45,323.4,0
298,324.4,325.5,324.4,324.95,0
299,324.9,325.0,323.4,324.4,0
300,324.4,324.4,323.55,323.65,0
301,324.4,325.25,324.4,325.35,0
302,325.25,325.5,324.8,324.65,0
303,324.65,324.9,324.65,324.95,0
304,324.9,325.0,323.4,323.6,0
305,323.5,324.0,323.4,324.0,0
306,324.0,324.5,323.9,324.4,0
307,324.4,324.4,324.0,324.0,0
308,324.2,324.2,323.8,323.75,0
309,323.9,324.0,323.55,323.65,0
310,323.9,323.9,322.45,323.4,0
311,324.4,325.5,324.4,324.95,0
312,324.9,325.0,323.4,324.4,0
313,324.4,324.4,323.55,323.65,0
314,324.4,325.25,324.4,325.35,0
315,325.25,325.5,324.8,324.65,0
316,324.65,324.9,324.65,324.95,0
317,324.9,325.0,323.4,323.6,0
318,323.5,324.0,323.4,324.0,0
319,324.0,324.5,323.9,324.4,0
320,324.4,324.4,324.0,324.0,0
321,324.2,324.2,323.8,323.75,0
322,323.9,324.0,323.55,323.65,0
323,323.9,323.9,322.45,323.4,0
324,324.4,325.5,324.4,324.95,0
325,324.9,325.0,323.4,324.4,0
326,324.4,324.4,323.55,323.65,0
327,324.4,325.25,324.4,325.35,0
328,325.25,325.5,324.8,324.65,0
329,324.65,324.9,324.65,324.95,0
330,324.9,325.0,323.4,323.6,0
331,323.5,324.0,323.4,324.0,0
332,324.0,324.5,323.9,324.4,0
333,324.4,324.4,324.0,324.0,0
334,324.2,324.2,323.8,323.75,0
335,323.9,324.0,323.55,323.65,0
336,323.9,323.9,322.45,323.4,0
337,324.4,325.5,324.4,324.95,0
338,324.9,325.0,323.4,324.4,0
339,324.4,324.4,323.55,323.65,0
340,324.4,325.25,324.4,325.35,0
341,325.25,325.5,324.8,324.65,0
342,324.65,324.9,324.65,324.95,0
343,324.9,325.0,323.4,323.6,0
344,323.5,324.0,323.4,324.0,0
345,324.0,324.5,323.9,324.4,0
346,324.4,324.4,324.0,324.0,0
347,324.2,324.2,323.8,323.75,0
348,323.9,324.0,323.55,323.65,0
349,323.9,323.9,322.45,323.4,0
350,324.4,325.5,324.4,324.95,0
351,324.9,325.0,323.4,324.4,0
352,324.4,324.4,323.55,323.65,0
353,324.4,325.25,324.4,325.35,0
354,325.25,325.5,324.8,324.65,0
355,324.65,324.9,324.65,324.95,0
356,324.9,325.0,323.4,323.6,0
357,323.5,324.0,323.4,324.0,0
358,324.0,324.5,323.9,324.4,0
359,324.4,324.4,324.0,324.0,0
360,324.2,324.2,323.8,323.75,0
361,323.9,324.0,323.55,323.65,0
362,323.9,323.9,322.45,323.4,0
363,323.4,323.4,322.9,323.0,0
364,324.4,325.5,324.4,324.95,0
365,324.9,325.0,323.4,324.4,0
366,324.4,324.4,323.55,323.65,0
367,324.4,325.25,324.4,325.35,0
368,325.25,325.5,324.8,324.65,0
369,324.65,324.9,324.65,324.95,0
370,324.9,325.0,323.4,323.6,0
371,323.5,324.0,323.4,324.0,0
372,324.0,324.5,323.9,324.4,0
373,324.4,324.4,324.0,324.0,0
374,324.2,324.2,323.8,323.75,0
375,323.9,324.0,323.55,323.65,0
376,323.9,323.9,322.45,323.4,0
377,323.4,323.4,322.9,323.0,0
378,324.4,325.5,324.4,324.95,0
379,324.9,325.0,323.4,324.4,0
380,324.4,324.4,323.55,323.65,0
381,324.4,325.25,324.4,325.35,0
382,325.25,325.5,324.8,324.65,0
383,324.65,324.9,324.65,324.95,0
384,324.9,325.0,323.4,323.6,0
385,323.5,324.0,323.4,324.0,0
386,324.0,324.5,323.9,324.4,0
387,324.4,324.4,324.0,324.0,0
388,324.2,324.2,323.8,323.75,0
389,323.9,324.0,323.55,323.65,0
390,323.9,323.9,322.45,323.4,0
391,323.4,323.4,322.9,323.0,0
392,324.4,325.5,324.4,324.95,0
393,324.9,325.0,323.4,324.4,0
394,324.4,324.4,323.55,323.65,0
395,324.4,325.25,324.4,325.35,0
396,325.25,325.5,324.8,324.65,0
397,324.65,324.9,324.65,324.95,0
398,324.9,325.0,323.4,323.6,0
399,323.5,324.0,323.4,324.0,0
400,324.0,324.5,323.9,324.4,0
401,324.4,324.4,324.0,324.0,0
402,324.2,324.2,323.8,323.75,0
403,323.9,324.0,323.55,323.65,0
404,323.9,323.9,322.45,323.4,0
405,323.4,323.4,322.9,323.0,0
406,324.4,325.5,324.4,324.95,0
407,324.9,325.0,323.4,324.4,0
408,324.4,324.4,323.55,323.65,0
409,324.4,325.25,324.4,325.35,0
410,325.25,325.5,324.8,324.65,0
411,324.65,324.9,324.65,324.95,0
412,324.9,325.0,323.4,323.6,0
413,323.5,324.0,323.4,324.0,0
414,324.0,324.5,323.9,324.4,0
415,324.4,324.4,324.0,324.0,0
416,324.2,324.2,323.8,323.75,0
417,323.9,324.0,323.55,323.65,0
418,323.9,323.9,322.45,323.4,0
419,323.4,323.4,322.9,323.0,0
420,324.4,325.5,324.4,324.95,0
421,324.9,325.0,323.4,324.4,0
422,324.4,324.4,323.55,323.65,0
423,323.9,323.9,322.45,323.1,0
424,324.4,325.25,324.4,325.35,0
425,325.25,325.5,324.8,324.65,0
426,324.65,324.9,324.65,324.95,0
427,324.9,325.0,323.4,323.6,0
428,323.5,324.0,323.4,324.0,0
429,324.0,324.5,323.9,324.4,0
430,324.4,324.4,324.0,324.0,0
431,324.2,324.2,323.8,323.75,0
432,323.9,324.0,323.55,323.65,0
433,323.9,323.9,322.45,323.4,0
434,323.4,323.4,322.9,323.0,0
435,323.0,323.65,322.85,323.1,0
436,324.4,325.5,324.4,324.95,0
437,324.9,325.0,323.4,324.4,0
438,324.4,324.4,323.55,323.65,0
439,323.9,323.9,322.45,323.1,0
440,324.4,325.25,324.4,325.35,0
441,325.25,325.5,324.8,324.65,0
442,324.65,324.9,324.65,324.95,0
443,324.9,325.0,323.4,323.6,0
444,323.5,324.0,323.4,324.0,0
445,324.0,324.5,323.9,324.4,0
446,324.4,324.4,324.0,324.0,0
447,324.2,324.2,323.8,323.75,0
448,323.9,324.0,323.55,323.65,0
449,323.9,323.9,322.45,323.4,0
450,323.4,323.4,322.9,323.0,0
451,323.0,323.65,322.85,323.1,0
452,324.4,325.5,324.4,324.95,0
453,324.9,325.0,323.4,324.4,0
454,324.4,324.4,323.55,323.65,0
455,323.9,323.9,322.45,323.1,0
456,324.4,325.25,324.4,325.35,0
457,325.25,325.5,324.8,324.65,0
458,324.65,324.9,324.65,324.95,0
459,324.9,325.0,323.4,323.6,0
460,323.5,324.0,323.4,324.0,0
461,324.0,324.5,323.9,324.4,0
462,324.4,324.4,324.0,324.0,0
463,324.2,324.2,323.8,323.75,0
464,323.9,324.0,323.55,323.65,0
465,323.9,323.9,322.45,323.4,0
466,323.4,323.4,322.9,323.0,0
467,323.0,323.65,322.85,323.1,0
468,324.4,325.5,324.4,324.95,0
469,324.9,325.0,323.4,324.4,0
470,324.4,324.4,323.55,323.65,0
471,323.9,323.9,322.45,323.1,0
472,324.4,325.25,324.4,325.35,0
473,325.25,325.5,324.8,324.65,0
474,324.65,324.9,324.65,324.95,0
475,324.9,325.0,323.4,323.6,0
476,323.5,324.0,323.4,324.0,0
477,324.0,324.5,323.9,324.4,0
478,324.4,324.4,324.0,324.0,0
479,324.2,324.2,323.8,323.75,0
480,323.9,324.0,323.55,323.65,0
481,323.9,323.9,322.45,323.4,0
482,323.4,323.4,322.9,323.0,0
483,323.0,323.65,322.85,323.1,0
484,324.4,325.5,324.4,324.95,0
485,324.9,325.0,323.4,324.4,0
486,324.4,324.4,323.55,323.65,0
487,323.9,323.9,322.45,323.1,0
488,324.4,325.25,324.4,325.35,0
489,325.25,325.5,324.8,324.65,0
490,324.65,324.9,324.65,324.95,0
491,324.9,325.0,323.4,323.6,0
492,323.5,324.0,323.4,324.0,0
493,324.0,324.5,323.9,324.4,0
494,324.4,324.4,324.0,324.0,0
495,324.2,324.2,323.8,323.75,0
496,323.9,324.0,323.55,323.65,0
497,323.9,323.9,322.45,323.4,0
498,323.4,323.4,322.9,323.0,0
499,323.0,323.65,322.85,323.1,0
500,324.4,325.5,324.4,324.95,0
501,324.9,325.0,323.4,324.4,0
502,324.4,324.4,323.55,323.65,0
503,323.9,323.9,322.45,323.1,0
504,324.4,325.25,324.4,325.35,0
505,325.25,325.5,324.8,324.65,0
506,324.65,324.9,324.65,324.95,0
507,324.9,325.0,323.4,323.6,0
508,323.5,324.0,323.4,324.0,0
509,324.0,324.5,323.9,324.4,0
510,324.4,324.4,324.0,324.0,0
511,324.2,324.2,323.8,323.75,0
512,323.9,324.0,323.55,323.65,0
513,323.9,323.9,322.45,323.4,0
514,323.4,323.4,322.9,323.0,0
515,323.0,323.65,322.85,323.1,0
516,323.0,323.25,322.8,323.1,0
517,324.4,325.5,324.4,324.95,0
518,324.9,325.0,323.4,324.4,0
519,324.4,324.4,323.55,323.65,0
520,323.9,323.9,322.45,323.1,0
521,324.4,325.25,324.4,325.35,0
522,325.25,325.5,324.8,324.65,0
523,324.65,324.9,324.65,324.95,0
524,324.9,325.0,323.4,323.6,0
525,323.5,324.0,323.4,324.0,0
526,324.0,324.5,323.9,324.4,0
527,324.4,324.4,324.0,324.0,0
528,324.2,324.2,323.8,323.75,0
529,323.9,324.0,323.55,323.65,0
530,323.9,323.9,322.45,323.4,0
531,323.4,323.4,322.9,323.0,0
532,323.0,323.65,322.85,323.1,0
533,323.0,323.25,322.8,323.1,0
534,324.4,325.5,324.4,324.95,0
535,324.9,325.0,323.4,324.4,0
536,324.4,324.4,323.55,323.65,0
537,323.9,323.9,322.45,323.1,0
538,324.4,325.25,324.4,325.35,0
539,325.25,325.5,324.8,324.65,0
540,324.65,324.9,324.65,324.95,0
541,324.9,325.0,323.4,323.6,0
542,323.5,324.0,323.4,324.0,0
543,324.0,324.5,323.9,324.4,0
544,324.4,324.4,324.0,324.0,0
545,324.2,324.2,323.8,323.75,0
546,323.9,324.0,323.55,323.65,0
547,323.9,323.9,322.45,323.4,0
548,323.4,323.4,322.9,323.0,0
549,323.0,323.65,322.85,323.1,0
550,323.0,323.25,322.8,323.1,0
551,324.4,325.5,324.4,324.95,0
552,324.9,325.0,323.4,324.4,0
553,324.4,324.4,323.55,323.65,0
554,323.9,323.9,322.45,323.1,0
555,324.4,325.25,324.4,325.35,0
556,325.25,325.5,324.8,324.65,0
557,324.65,324.9,324.65,324.95,0
558,324.9,325.0,323.4,323.6,0
559,323.5,324.0,323.4,324.0,0
560,324.0,324.5,323.9,324.4,0
561,324.4,324.4,324.0,324.0,0
562,324.2,324.2,323.8,323.75,0
563,323.9,324.0,323.55,323.65,0
564,323.9,323.9,322.45,323.4,0
565,323.4,323.4,322.9,323.0,0
566,323.0,323.65,322.85,323.1,0
567,323.0,323.25,322.8,323.1,0
568,324.4,325.5,324.4,324.95,0
569,324.9,325.0,323.4,324.4,0
570,324.4,324.4,323.55,323.65,0
571,323.9,323.9,322.45,323.1,0
572,324.4,325.25,324.4,325.35,0
573,325.25,325.5,324.8,324.65,0
574,324.65,324.9,324.65,324.95,0
575,324.9,325.0,323.4,323.6,0
576,323.5,324.0,323.4,324.0,0
577,324.0,324.5,323.9,324.4,0
578,324.4,324.4,324.0,324.0,0
579,324.2,324.2,323.8,323.75,0
580,323.9,324.0,323.55,323.65,0
581,323.9,323.9,322.45,323.4,0
582,323.4,323.4,322.9,323.0,0
583,323.0,323.65,322.85,323.1,0
584,323.0,323.25,322.8,323.1,0
585,324.4,325.5,324.4,324.95,0
586,324.9,325.0,323.4,324.4,0
587,324.4,324.4,323.55,323.65,0
588,323.9,323.9,322.45,323.1,0
589,324.4,325.25,324.4,325.35,0
590,325.25,325.5,324.8,324.65,0
591,324.65,324.9,324.65,324.95,0
592,324.9,325.0,323.4,323.6,0
593,323.5,324.0,323.4,324.0,0
594,324.0,324.5,323.9,324.4,0
595,324.4,324.4,324.0,324.0,0
596,324.2,324.2,323.8,323.75,0
597,323.9,324.0,323.55,323.65,0
598,323.9,323.9,322.45,323.4,0
599,323.4,323.4,322.9,323.0,0
600,323.0,323.65,322.85,323.1,0
601,323.0,323.25,322.8,323.1,0
602,323.0,323.5,322.9,323.6,0
603,324.4,325.5,324.4,324.95,0
604,324.9,325.0,323.4,324.4,0
605,324.4,324.4,323.55,323.65,0
606,323.9,323.9,322.45,323.1,0
607,324.4,325.25,324.4,325.35,0
608,325.25,325.5,324.8,324.65,0
609,324.65,324.9,324.65,324.95,0
610,324.9,325.0,323.4,323.6,0
611,323.5,324.0,323.4,324.0,0
612,324.0,324.5,323.9,324.4,0
613,324.4,324.4,324.0,324.0,0
614,324.2,324.2,323.8,323.75,0
615,323.9,324.0,323.55,323.65,0
616,323.9,323.9,322.45,323.4,0
617,323.4,323.4,322.9,323.0,0
618,323.0,323.65,322.85,323.1,0
619,323.0,323.25,322.8,323.1,0
620,323.0,323.5,322.9,323.6,0
621,324.4,325.5,324.4,324.95,0
622,324.9,325.0,323.4,324.4,0
623,324.4,324.4,323.55,323.65,0
624,323.9,323.9,322.45,323.1,0
625,324.4,325.25,324.4,325.35,0
626,325.25,325.5,324.8,324.65,0
627,324.65,324.9,324.65,324.95,0
628,324.9,325.0,323.4,323.6,0
629,323.5,324.0,323.4,324.0,0
630,324.0,324.5,323.9,324.4,0
631,324.4,324.4,324.0,324.0,0
632,324.2,324.2,323.8,323.75,0
633,323.9,324.0,323.55,323.65,0
634,323.9,323.9,322.45,323.4,0
635,323.4,323.4,322.9,323.0,0
636,323.0,323.65,322.85,323.1,0
637,323.0,323.25,322.8,323.1,0
638,323.0,323.5,322.9,323.6,0
639,324.4,325.5,324.4,324.95,0
640,324.9,325.0,323.4,324.4,0
641,324.4,324.4,323.55,323.65,0
642,323.9,323.9,322.45,323.1,0
643,324.4,325.25,324.4,325.35,0
644,325.25,325.5,324.8,324.65,0
645,324.65,324.9,324.65,324.95,0
646,324.9,325.0,323.4,323.6,0
647,323.5,324.0,323.4,324.0,0
648,324.0,324.5,323.9,324.4,0
649,324.4,324.4,324.0,324.0,0
650,324.2,324.2,323.8,323.75,0
651,323.9,324.0,323.55,323.65,0
652,323.9,323.9,322.45,323.4,0
653,323.4,323.4,322.9,323.0,0
654,323.0,323.65,322.85,323.1,0
655,323.0,323.25,322.8,323.1,0
656,323.0,323.5,322.9,323.6,0
657,324.4,325.5,324.4,324.95,0
658,324.9,325.0,323.4,324.4,0
659,324.4,324.4,323.55,323.65,0
660,323.9,323.9,322.45,323.1,0
661,324.4,325.25,324.4,325.35,0
662,325.25,325.5,324.8,324.65,0
663,324.65,324.9,324.65,324.95,0
664,324.9,325.0,323.4,323.6,0
665,323.5,324.0,323.4,324.0,0
666,324.0,324.5,323.9,324.4,0
667,324.4,324.4,324.0,324.0,0
668,324.2,324.2,323.8,323.75,0
669,323.9,324.0,323.55,323.65,0
670,323.9,323.9,322.45,323.4,0
671,323.4,323.4,322.9,323.0,0
672,323.0,323.65,322.85,323.1,0
673,323.0,323.25,322.8,323.1,0
674,323.0,323.5,322.9,323.6,0
675,324.4,325.5,324.4,324.95,0
676,324.9,325.0,323.4,324.4,0
677,324.4,324.4,323.55,323.65,0
678,323.9,323.9,322.45,323.1,0
679,323.0,323.6,322.8,323.45,0
680,324.4,325.25,324.4,325.35,0
681,325.25,325.5,324.8,324.65,0
682,324.65,324.9,324.65,324.95,0
683,324.9,325.0,323.4,323.6,0
684,323.5,324.0,323.4,324.0,0
685,324.0,324.5,323.9,324.4,0
686,324.4,324.4,324.0,324.0,0
687,324.2,324.2,323.8,323.75,0
688,323.9,324.0,323.55,323.65,0
689,323.9,323.9,322.45,323.4,0
690,323.4,323.4,322.9,323.0,0
691,323.0,323.65,322.85,323.1,0
692,323.0,323.25,322.8,323.1,0
693,323.0,323.5,322.9,323.6,0
694,323.6,323.6,323.3,323.45,0
695,324.4,325.5,324.4,324.95,0
696,324.9,325.0,323.4,324.4,0
697,324.4,324.4,323.55,323.65,0
698,323.9,323.9,322.45,323.1,0
